,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
1588,1588,258849,Spring In the Park 2022 #7 Individual TT,17/06/22,Fri,Closed Circuit,17 Jun 22,19:10,U12 Girls,Youth Only,,C
1589,1589,258849,Spring In the Park 2022 #7 Individual TT,17/06/22,Fri,Closed Circuit,17 Jun 22,19:40,U14 Boys,Youth Only,Band 5,B
1590,1590,258849,Spring In the Park 2022 #7 Individual TT,17/06/22,Fri,Closed Circuit,17 Jun 22,19:40,U14 Girls,Youth Only,Band 5 (<10 Entrants),B
1591,1591,258849,Spring In the Park 2022 #7 Individual TT,17/06/22,Fri,Closed Circuit,17 Jun 22,20:15,U16 Boys,Youth Only,Band 5 (<10 Entrants),A
1592,1592,258849,Spring In the Park 2022 #7 Individual TT,17/06/22,Fri,Closed Circuit,17 Jun 22,20:15,U16 Girls,Youth Only,Band 5 (<10 Entrants),A
1594,1594,260413,The Spatzwear Rayner Foundation Friday Night Races 6,17/06/22,Fri,Closed Circuit,17 Jun 22,18:00,Womens Cat 3/4,Regional C+,Band 5 (<10 Entrants),"3rd, 4th"
1595,1595,260413,The Spatzwear Rayner Foundation Friday Night Races 6,17/06/22,Fri,Closed Circuit,17 Jun 22,19:00,Boys Youth A,Youth Only,Band 5,A
1596,1596,260413,The Spatzwear Rayner Foundation Friday Night Races 6,17/06/22,Fri,Closed Circuit,17 Jun 22,19:00,Boys Youth B,Youth Only,Band 5 (<10 Entrants),B
1597,1597,260413,The Spatzwear Rayner Foundation Friday Night Races 6,17/06/22,Fri,Closed Circuit,17 Jun 22,19:00,Girls Youth A,Youth Only,Band 5 (<10 Entrants),A
1598,1598,260413,The Spatzwear Rayner Foundation Friday Night Races 6,17/06/22,Fri,Closed Circuit,17 Jun 22,19:00,Girls Youth B,Youth Only,Band 5 (<10 Entrants),B
1599,1599,260413,The Spatzwear Rayner Foundation Friday Night Races 6,17/06/22,Fri,Closed Circuit,17 Jun 22,20:00,Mens Cat 3/4,Regional C+,Band 5,"3rd, 4th"
1601,1601,263411,HHV Crit League - Round 6,17/06/22,Fri,Closed Circuit,17 Jun 22,18:00,Youth A/B,Youth Only,,"A, B"
1602,1602,263411,HHV Crit League - Round 6,17/06/22,Fri,Closed Circuit,17 Jun 22,18:00,Youth C/D,Youth Only,,"C, D"
1603,1603,263411,HHV Crit League - Round 6,17/06/22,Fri,Closed Circuit,17 Jun 22,19:00,Men's 3/4,Regional C+,Band 5,"3rd, 4th"
1604,1604,263411,HHV Crit League - Round 6,17/06/22,Fri,Closed Circuit,17 Jun 22,19:00,Women's 2/3/4,Regional C+,Band 5 (<10 Entrants),"2nd, 3rd, 4th"
1606,1606,263595,HACC Friday Night Track League 8,17/06/22,Fri,Track League,17 Jun 22,19:00,E/1/2/3/4,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
1607,1607,263595,HACC Friday Night Track League 8,17/06/22,Fri,Track League,17 Jun 22,19:00,U16/U14/U12/U10,Youth Only,,"A, B, C, D, E, N/A"
1609,1609,266356,Ystwyth Juniors Go-Ride Summer Series Round 2,17/06/22,Fri,Cyclo-Cross,17 Jun 22,18:00,Meithrin / Nursery,Go-Ride Racing,,
1610,1610,266356,Ystwyth Juniors Go-Ride Summer Series Round 2,17/06/22,Fri,Cyclo-Cross,17 Jun 22,18:10,Derbyn / Reception,Go-Ride Racing,,
1611,1611,266356,Ystwyth Juniors Go-Ride Summer Series Round 2,17/06/22,Fri,Cyclo-Cross,17 Jun 22,18:20,Blwyddyn 1 a 2/ Years 1 and 2,Go-Ride Racing,,
1612,1612,266356,Ystwyth Juniors Go-Ride Summer Series Round 2,17/06/22,Fri,Cyclo-Cross,17 Jun 22,18:40,Blwyddyn 3 a 4 / Years 3 and 4,Go-Ride Racing,,
1613,1613,266356,Ystwyth Juniors Go-Ride Summer Series Round 2,17/06/22,Fri,Cyclo-Cross,17 Jun 22,19:00,Blwyddyn 5 a 6 / Years 5 and 6,Go-Ride Racing,,
1614,1614,266356,Ystwyth Juniors Go-Ride Summer Series Round 2,17/06/22,Fri,Cyclo-Cross,17 Jun 22,19:30,Blwyddyn 7 ac i fyny / Years 7 and upwards,Go-Ride Racing,,
1616,1616,266844,4° Memorial Guido Vancoillie & Antoon Dewulf,17/06/22,Fri,Road,17 Jun 22,01:00,Senior Men,Foreign National,Band 2,"1st, 2nd, 3rd, Elite"
1618,1618,266988,Copa Catalana Internacional - Vallnord DH (UCI C1),19/06/22,Fri,MTB DH,17 Jun 22,01:00,Men Elite,Foreign National,MTB DH National B,Elite
1620,1620,252610,Mark Evans Memorial Series 3 PB Manilla Cycling (Cancelled),18/06/22,Sat,Closed Circuit,18 Jun 22,14:30,Women (2/3/4),Regional A,Band 4,"2nd, 3rd, 4th"
1621,1621,252610,Mark Evans Memorial Series 3 PB Manilla Cycling (Cancelled),18/06/22,Sat,Closed Circuit,18 Jun 22,15:30,E/1/2/3,National B,Band 3,"1st, 2nd, 3rd, Elite"
1622,1622,252610,Mark Evans Memorial Series 3 PB Manilla Cycling (Cancelled),18/06/22,Sat,Closed Circuit,18 Jun 22,13:30,CAT 3/4 Race,Regional C+,Band 5,"3rd, 4th"
1623,1623,252610,Mark Evans Memorial Series 3 PB Manilla Cycling (Cancelled),18/06/22,Sat,Closed Circuit,18 Jun 22,12:30,4th Cat only,Regional C+,Band 5,4th
1625,1625,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,09:10,U8 Boys,Youth Only,,E
1626,1626,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,09:10,U8 Girls,Youth Only,,E
1627,1627,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,09:35,U10 Boys,Youth Only,,D
1628,1628,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,09:35,U10 Girls,Youth Only,,D
1629,1629,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,10:10,U12 Boys,Youth Only,,C
1630,1630,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,10:10,U12 Girls,Youth Only,,C
1631,1631,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,10:50,U14 Boys,Youth Only,Band 5,B
1632,1632,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,10:50,U14 Girls,Youth Only,Band 5 (<10 Entrants),B
1633,1633,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,11:50,U16 Boys,Youth Only,Band 5 (<10 Entrants),A
1634,1634,252645,ZipVit/Lichfield CCC Youth Races at Curborough #4,18/06/22,Sat,Closed Circuit,18 Jun 22,11:50,U16 Girls,Youth Only,Band 5 (<10 Entrants),A
1636,1636,255146,Newcastle Youth Omnium 2022 N.Y.O. Sponsored by Physio at the Lodge (Cancelled),18/06/22,Sat,Track,18 Jun 22,10:00,U16 Boys,Youth Only,Band 4,A
1637,1637,255146,Newcastle Youth Omnium 2022 N.Y.O. Sponsored by Physio at the Lodge (Cancelled),18/06/22,Sat,Track,18 Jun 22,10:00,U16 Girls,Youth Only,Band 4,A
1638,1638,255146,Newcastle Youth Omnium 2022 N.Y.O. Sponsored by Physio at the Lodge (Cancelled),18/06/22,Sat,Track,18 Jun 22,10:00,U14 Boys,Youth Only,Band 4,B
1639,1639,255146,Newcastle Youth Omnium 2022 N.Y.O. Sponsored by Physio at the Lodge (Cancelled),18/06/22,Sat,Track,18 Jun 22,10:00,U14 Girls,Youth Only,Band 4,B
1640,1640,255146,Newcastle Youth Omnium 2022 N.Y.O. Sponsored by Physio at the Lodge (Cancelled),18/06/22,Sat,Track,18 Jun 22,10:00,U12 Boys (Not Part of National Series),Youth Only,,C
1641,1641,255146,Newcastle Youth Omnium 2022 N.Y.O. Sponsored by Physio at the Lodge (Cancelled),18/06/22,Sat,Track,18 Jun 22,10:00,U12 Girls (Not Part of National Series),Youth Only,,C
1643,1643,255478,Ashfield RC - Darley Moor Race #6,18/06/22,Sat,Closed Circuit,18 Jun 22,10:00,Cat 4 Only,Regional C+,Band 5,4th
1644,1644,255478,Ashfield RC - Darley Moor Race #6,18/06/22,Sat,Closed Circuit,18 Jun 22,11:00,"Masters A, B, C, D",Regional Masters C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
1645,1645,255478,Ashfield RC - Darley Moor Race #6,18/06/22,Sat,Closed Circuit,18 Jun 22,13:00,Masters E+,Regional Masters C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
1647,1647,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Juvenile Boys,MTB Regional A,MTB DH Regional A,Juvenile
1648,1648,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Juvenile Girls,MTB Regional A,MTB DH Regional A,Juvenile
1649,1649,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Youth Boys,MTB Regional A,MTB DH Regional A,Youth
1650,1650,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Youth Girls,MTB Regional A,MTB DH Regional A,Youth
1651,1651,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Junior Men,MTB Regional A,MTB DH Regional A,Junior
1652,1652,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Junior Women,MTB Regional A,MTB DH Regional A,Junior
1653,1653,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Senior Men,MTB Regional A,MTB DH Regional A,Senior
1654,1654,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Senior Women,MTB Regional A,MTB DH Regional A,Senior
1655,1655,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Master Men,MTB Regional A,MTB DH Regional A,Master
1656,1656,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Master Women,MTB Regional A,MTB DH Regional A,Master
1657,1657,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Veteran Men,MTB Regional A,MTB DH Regional A,"G/Vet, Veteran"
1658,1658,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,18 Jun 22,11:30,Veteran Women,MTB Regional A,MTB DH Regional A,"G/Vet, Veteran"
1659,1659,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Expert Men,MTB Regional A,MTB DH Regional A,Expert
1660,1660,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Elite Men,MTB Regional A,MTB DH Regional A,Elite
1661,1661,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Elite Women,MTB Regional A,MTB DH Regional A,Elite
1662,1662,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Open Male,Non-Ranking,,"G/Vet, Master, Senior, Veteran"
1663,1663,255725,Scottish National MTB DH Championships / SDA Series 2022: Round 3 (Glenshee),19/06/22,Sat,MTB DH,19 Jun 22,11:30,Open Female,Non-Ranking,,"G/Vet, Master, Senior, Veteran"
1665,1665,257153,TEN Solstice RR (Ladies only) (Cancelled),18/06/22,Sat,Road,18 Jun 22,10:30,3/4 Women,Regional B,Band 4,"3rd, 4th"
1667,1667,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,01:00,U10 Boys,Youth Only,,D
1668,1668,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,01:00,U12 Girls,Youth Only,,C
1669,1669,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,01:00,U8 Girls,Youth Only,,E
1670,1670,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,13:30,Under-8 Boys,Youth Only,,E
1671,1671,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,13:50,Under-10 Girls,Youth Only,,D
1672,1672,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,14:10,Under-12 Boys,Youth Only,,C
1673,1673,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,14:40,Under-14 Boys,Youth Only,Band 5,B
1674,1674,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,15:20,Under-14 Girls,Youth Only,Band 5 (<10 Entrants),B
1675,1675,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,15:20,Under-16 Girls,Youth Only,Band 5 (<10 Entrants),A
1676,1676,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,16:10,Under-16 Boys,Youth Only,Band 5,A
1677,1677,257983,No Nonsense Circuit Races 4,18/06/22,Sat,Closed Circuit,18 Jun 22,17:00,3/4 Women,Regional C+,Band 5,"3rd, 4th"
1679,1679,258265,Palmer Park Velo Youth Track Omnium - N.Y.O. Round 4,18/06/22,Sat,Track,18 Jun 22,09:30,U10 Race (not part of area competition),Youth Only,,D
1680,1680,258265,Palmer Park Velo Youth Track Omnium - N.Y.O. Round 4,18/06/22,Sat,Track,18 Jun 22,09:30,U12 Boys (not part of area competition),Youth Only,,C
1681,1681,258265,Palmer Park Velo Youth Track Omnium - N.Y.O. Round 4,18/06/22,Sat,Track,18 Jun 22,09:30,U12 Girls (not part of area competition),Youth Only,,C
1682,1682,258265,Palmer Park Velo Youth Track Omnium - N.Y.O. Round 4,18/06/22,Sat,Track,18 Jun 22,09:30,U14 Boys,Youth Only,Band 4,B
1683,1683,258265,Palmer Park Velo Youth Track Omnium - N.Y.O. Round 4,18/06/22,Sat,Track,18 Jun 22,09:30,U14 Girls,Youth Only,Band 4,B
1684,1684,258265,Palmer Park Velo Youth Track Omnium - N.Y.O. Round 4,18/06/22,Sat,Track,18 Jun 22,09:30,U16 Boys,Youth Only,Band 4,A
1685,1685,258265,Palmer Park Velo Youth Track Omnium - N.Y.O. Round 4,18/06/22,Sat,Track,18 Jun 22,09:30,U16 Girls,Youth Only,Band 4,A
1687,1687,259631,Sulis Scorpions Go-Ride Club Race #2 (Cancelled),18/06/22,Sat,Closed Circuit,18 Jun 22,09:00,Various Go-Ride Races - Boys Races,Go-Ride Racing,,"A, B, C, D, E"
1688,1688,259631,Sulis Scorpions Go-Ride Club Race #2 (Cancelled),18/06/22,Sat,Closed Circuit,18 Jun 22,09:00,Various Go-Ride Races - Girls Races,Go-Ride Racing,,"A, B, C, D, E"
1690,1690,261157,Condor Women's League - Round 3,18/06/22,Sat,Track,18 Jun 22,01:00,Block Pursuit,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1691,1691,261157,Condor Women's League - Round 3,18/06/22,Sat,Track,18 Jun 22,01:00,Reverse Win-Out,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1692,1692,261157,Condor Women's League - Round 3,18/06/22,Sat,Track,18 Jun 22,01:00,Warm up Scratch,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1693,1693,261157,Condor Women's League - Round 3,18/06/22,Sat,Track,18 Jun 22,19:00,A Category,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
1694,1694,261157,Condor Women's League - Round 3,18/06/22,Sat,Track,18 Jun 22,19:00,B Category,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
1695,1695,261157,Condor Women's League - Round 3,18/06/22,Sat,Track,18 Jun 22,19:00,C Category,Go-Race,,"4th, N/A"
1697,1697,262138,Giant Kendal - Sidas UK Salty Summer crit series 1,18/06/22,Sat,Closed Circuit,18 Jun 22,13:00,Women's 2/3/4,Regional A,Band 5 (<10 Entrants),"2nd, 3rd, 4th"
1698,1698,262138,Giant Kendal - Sidas UK Salty Summer crit series 1,18/06/22,Sat,Closed Circuit,18 Jun 22,14:15,Men's 3/4,Regional B,Band 5,"3rd, 4th"
1699,1699,262138,Giant Kendal - Sidas UK Salty Summer crit series 1,18/06/22,Sat,Closed Circuit,18 Jun 22,15:30,E/1/2/3,National B,Band 3,"1st, 2nd, 3rd, Elite"
1701,1701,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,09:30,U8 Boys Race,Youth Only,,E
1702,1702,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,09:30,U8 Girls Race,Youth Only,,E
1703,1703,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,10:00,U10 Boys Race,Youth Only,,D
1704,1704,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,10:00,U10 Girls Race,Youth Only,,D
1705,1705,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,10:35,U12 Boys Race,Youth Only,,C
1706,1706,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,10:35,U12 Girls Race,Youth Only,,C
1707,1707,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,11:20,U14 Boys Race,Youth Only,Band 5,B
1708,1708,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,12:25,U14 Girls Race,Youth Only,Band 5 (<10 Entrants),B
1709,1709,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,12:25,U16 Girls Race,Youth Only,Band 5 (<10 Entrants),A
1710,1710,263025,Dolan Bikes North West Youth League - Round 4 Bolton Hot Wheels CC,18/06/22,Sat,Closed Circuit,18 Jun 22,13:30,U16 Boys Race,Youth Only,Band 5,A
1712,1712,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,18:00,U8's race,Non-Ranking,,
1713,1713,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,11:00,U10's race,Non-Ranking,,
1714,1714,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,11:30,U12 race,Non-Ranking,,
1715,1715,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,Juvenile Boys,MTB Regional A,MTB XC Regional A,Juvenile
1716,1716,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,Juvenile Female,MTB Regional A,MTB XC Regional A,Juvenile
1717,1717,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,Youth Boys,MTB Regional A,MTB XC Regional A,Youth
1718,1718,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,19:00,Youth Girls,MTB Regional A,MTB XC Regional A,Youth
1719,1719,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,Junior Men,MTB Regional A,MTB XC Regional A,Junior
1720,1720,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,Junior Women,MTB Regional A,MTB XC Regional A,Junior
1721,1721,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,Senior Men,MTB Regional A,MTB XC Regional A,"Elite, Expert, Senior, Sport"
1722,1722,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,Senior Women,MTB Regional A,MTB XC Regional A,"Elite, Expert, Senior, Sport"
1723,1723,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,Veteran Men,MTB Regional A,MTB XC Regional A,Veteran
1724,1724,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,Veteran Women,MTB Regional A,MTB XC Regional A,Veteran
1725,1725,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,G/Vet Men,MTB Regional A,MTB XC Regional A,G/Vet
1726,1726,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,G/Vet Female,MTB Regional A,MTB XC Regional A,G/Vet
1727,1727,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,01:00,S/Vet Men,MTB Regional A,MTB XC Regional A,S/Vet
1728,1728,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,12:30,Race 3 - Juvenile & Youth,MTB Regional A,MTB XC Regional A,"Juvenile, Youth"
1729,1729,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,12:30,Go Race Adult Novices,Go-MTB,,
1730,1730,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,14:00,Race 4 - Juniors & Adults,MTB Regional A,MTB XC Regional A,"Elite, Expert, G/Vet, Junior, Master, S/Vet, Senior, Sport, Veteran"
1731,1731,264069,Scott NE XCMTB Round 6,18/06/22,Sat,MTB XC,18 Jun 22,19:45,Race 4 - Juniors & Adults (1),MTB Regional A,MTB XC Regional A,"Elite, Expert, G/Vet, Junior, Master, N/A, S/Vet, Senior, Sport, Veteran"
1733,1733,266144,Herne Hill Velodrome Velofete - Open Keirin,18/06/22,Sat,Track,18 Jun 22,13:00,Youth A & B Races (Under 16),Youth Only,,"A, B"
1734,1734,266144,Herne Hill Velodrome Velofete - Open Keirin,18/06/22,Sat,Track,18 Jun 22,13:00,Youth C & D Races (Under 12),Youth Only,,"C, D, E"
1735,1735,266144,Herne Hill Velodrome Velofete - Open Keirin,18/06/22,Sat,Track,18 Jun 22,14:30,Open Keirin,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite, Junior, N/A"
1736,1736,266144,Herne Hill Velodrome Velofete - Open Keirin,18/06/22,Sat,Track,18 Jun 22,17:00,Invitation Derny Race,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite, Junior, N/A"
1737,1737,266144,Herne Hill Velodrome Velofete - Open Keirin,18/06/22,Sat,Track,18 Jun 22,17:30,Mixed Madison,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite, Junior, N/A"
1739,1739,266845,GP Les Tzars,18/06/22,Sat,Road,18 Jun 22,01:00,Senior Men,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
1741,1741,266883,Tour de Suisse Women (UCI/2.Pro),21/06/22,Sat,Road,18 Jun 22,01:00,Stage 1,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
1742,1742,266883,Tour de Suisse Women (UCI/2.Pro),21/06/22,Sat,Road,19 Jun 22,01:00,Stage 2,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
1743,1743,266883,Tour de Suisse Women (UCI/2.Pro),21/06/22,Sat,Road,20 Jun 22,01:00,Stage 3,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
1744,1744,266883,Tour de Suisse Women (UCI/2.Pro),21/06/22,Sat,Road,21 Jun 22,01:00,Stage 4,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
1745,1745,266883,Tour de Suisse Women (UCI/2.Pro),21/06/22,Sat,Road,21 Jun 22,01:00,Final Classification,Foreign National,Band 1,"1st, 2nd, 3rd, Elite"
1747,1747,266989,MTB French Cup Powered by SKF - DH (UCI C1),19/06/22,Sat,MTB DH,18 Jun 22,01:00,Men Elite,Foreign National,MTB DH National B,Elite
1748,1748,266989,MTB French Cup Powered by SKF - DH (UCI C1),19/06/22,Sat,MTB DH,18 Jun 22,01:00,Women Elite,Foreign National,MTB DH National B,"Elite, Senior"
1750,1750,266990,Proffix Swiss Bike Cup Gränichen + UCI Junior Series XCO,19/06/22,Sat,MTB XC,18 Jun 22,01:00,Men Elite - XC Olympic,MTB National B,MTB XC National B,Elite
1751,1751,266990,Proffix Swiss Bike Cup Gränichen + UCI Junior Series XCO,19/06/22,Sat,MTB XC,18 Jun 22,01:00,Men Junior - XC Olympic,MTB National B,MTB XC National B,Junior
1752,1752,266990,Proffix Swiss Bike Cup Gränichen + UCI Junior Series XCO,19/06/22,Sat,MTB XC,18 Jun 22,01:00,Women Elite - XC Olympic,MTB National B,MTB XC National B,Elite
1753,1753,266990,Proffix Swiss Bike Cup Gränichen + UCI Junior Series XCO,19/06/22,Sat,MTB XC,18 Jun 22,01:00,Women Junior - XC Olympic,MTB National B,MTB XC National B,Junior
1755,1755,254541,The Betty Pharoah Memorial Legstretcher Road Races 2022 (Cancelled),19/06/22,Sun,Road,19 Jun 22,10:00,E/1/2/3,National B,Band 3,"1st, 2nd, 3rd, Elite"
1756,1756,254541,The Betty Pharoah Memorial Legstretcher Road Races 2022 (Cancelled),19/06/22,Sun,Road,19 Jun 22,10:10,3/4,Regional B,Band 4,"3rd, 4th"
1757,1757,254541,The Betty Pharoah Memorial Legstretcher Road Races 2022 (Cancelled),19/06/22,Sun,Road,19 Jun 22,10:10,Women Only,National B,Band 2,"1st, 2nd, 3rd, Elite"
1759,1759,256015,MIJ Worcester Lodge 2022 Round 3,19/06/22,Sun,MTB DH,19 Jun 22,08:00,Female Junior,MTB Regional B,MTB DH Regional B,"12 and under, Junior, Juvenile, Youth"
1760,1760,256015,MIJ Worcester Lodge 2022 Round 3,19/06/22,Sun,MTB DH,19 Jun 22,08:00,Female Master,MTB Regional B,MTB DH Regional B,"G/Vet, Master, Veteran"
1761,1761,256015,MIJ Worcester Lodge 2022 Round 3,19/06/22,Sun,MTB DH,19 Jun 22,08:00,Female Senior,MTB Regional B,MTB DH Regional B,Senior
1762,1762,256015,MIJ Worcester Lodge 2022 Round 3,19/06/22,Sun,MTB DH,19 Jun 22,08:00,Grand Veteran,MTB Regional B,MTB DH Regional B,G/Vet
1763,1763,256015,MIJ Worcester Lodge 2022 Round 3,19/06/22,Sun,MTB DH,19 Jun 22,08:00,Hardtail,Non-Ranking,,
1764,1764,256015,MIJ Worcester Lodge 2022 Round 3,19/06/22,Sun,MTB DH,19 Jun 22,08:00,Junior,MTB Regional B,MTB DH Regional B,Junior
