,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
189,189,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,12:35,Junior Women,Category A,CX Band 5,Junior
190,190,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,12:35,Senior and U23 Women,Category A,CX Band 5,"Senior, Vet 40-49, Vet 50-59, Vet 60+"
191,191,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,12:35,Vet 40-49 Women,Category A,CX Band 5,Vet 40-49
192,192,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,12:35,Vet 50-59 Women,Category A,CX Band 5,Vet 50-59
193,193,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,12:35,Vet 60+ Women,Category A,CX Band 5,Vet 60+
194,194,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,11:25,Junior Open,Category A,CX Band 5,Junior
195,195,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,14:50,Senior and U23 Open,Category A,CX Band 5,"Senior, Vet 40-49"
196,196,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,11:25,Vet 40-49 Open,Category A,CX Band 5,Vet 40-49
197,197,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,13:51,Vet 50-59 Open,Category A,CX Band 5,Vet 50-59
198,198,308030,Wessex Cyclocross League Round 1 - Clanfield Cross Part 1,01/09/24,Sun,Cyclo-Cross,1 Sep 24,13:50,Vet 60+ Open,Category A,CX Band 5,Vet 60+
200,200,309694,GP Industria del Cuoio,01/09/24,Sun,Road,1 Sep 24,09:00,Senior Men,Foreign National,Band 2,"1st, 2nd, 3rd, Elite"
202,202,309998,Bredene Masters,01/09/24,Sun,Road,1 Sep 24,09:00,Masters B+,Foreign National,Band 4,"1st, 2nd, 3rd, Elite"
204,204,311531,GP Saint Quentin,01/09/24,Sun,Road,1 Sep 24,09:00,Senior Men,Foreign National,Band 2,"1st, 2nd, 3rd, Elite"
206,206,299066,Reading Track League 2024 #15,02/09/24,Mon,Track League,2 Sep 24,19:00,All riders,Regional C,,"1st, 2nd, 3rd, 4th, A, B, C, D, E, Elite, Junior, N/A"
208,208,306966,Monday Night Track League Round 16 2024,02/09/24,Mon,Track League,2 Sep 24,19:00,Junior Entry,Regional C,,Junior
209,209,306966,Monday Night Track League Round 16 2024,02/09/24,Mon,Track League,2 Sep 24,19:00,Masters entry,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
210,210,306966,Monday Night Track League Round 16 2024,02/09/24,Mon,Track League,2 Sep 24,19:00,Senior Entry (2/3/4/W/V),Regional C,,"2nd, 3rd, 4th, Junior"
211,211,306966,Monday Night Track League Round 16 2024,02/09/24,Mon,Track League,2 Sep 24,19:00,Sprinters Group,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite, Junior"
212,212,306966,Monday Night Track League Round 16 2024,02/09/24,Mon,Track League,2 Sep 24,19:00,Youth Entry,Youth Only,,"A, B, C, D, E"
214,214,312357,Giro del Valdarno 1.12,02/09/24,Mon,Road,2 Sep 24,09:00,Senior Men,Foreign National,Band 2,"1st, 2nd, 3rd, Elite"
216,216,305955,Derby Arena Track League Autumn #1 2024,03/09/24,Tue,Track League,3 Sep 24,19:00,Group 1,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
217,217,305955,Derby Arena Track League Autumn #1 2024,03/09/24,Tue,Track League,3 Sep 24,19:00,Group 2,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
218,218,305955,Derby Arena Track League Autumn #1 2024,03/09/24,Tue,Track League,3 Sep 24,19:00,Group 3,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
219,219,305955,Derby Arena Track League Autumn #1 2024,03/09/24,Tue,Track League,3 Sep 24,19:00,Group 4,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
221,221,310001,22ndTour Cycliste Féminin International de l'Ardèche(2.1),08/09/24,Tue,Road,6 Sep 24,09:00,Stage 5,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
222,222,310001,22ndTour Cycliste Féminin International de l'Ardèche(2.1),08/09/24,Tue,Road,7 Sep 24,09:00,Stage 6,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
224,224,293171,PORTSMOUTH EVENING CIRCUITS #14,04/09/24,Wed,Closed Circuit,4 Sep 24,18:00,U8 Boys & Girls,Youth Only,,E
225,225,293171,PORTSMOUTH EVENING CIRCUITS #14,04/09/24,Wed,Closed Circuit,4 Sep 24,18:00,U10 Boys & Girls,Youth Only,,D
226,226,293171,PORTSMOUTH EVENING CIRCUITS #14,04/09/24,Wed,Closed Circuit,4 Sep 24,18:15,U12 Boys & Girls,Youth Only,,C
227,227,293171,PORTSMOUTH EVENING CIRCUITS #14,04/09/24,Wed,Closed Circuit,4 Sep 24,18:30,U14,Youth Only,Band 5 (<10 Entrants),B
228,228,293171,PORTSMOUTH EVENING CIRCUITS #14,04/09/24,Wed,Closed Circuit,4 Sep 24,09:00,U16 Girls,Youth Only,Band 5 (<10 Entrants),"A, B, C, D, E, N/A"
229,229,293171,PORTSMOUTH EVENING CIRCUITS #14,04/09/24,Wed,Closed Circuit,4 Sep 24,18:30,U16,Youth Only,Band 5 (<10 Entrants),A
230,230,293171,PORTSMOUTH EVENING CIRCUITS #14,04/09/24,Wed,Closed Circuit,4 Sep 24,19:00,3rd Cat only,Regional C+,Band 5 (<10 Entrants),"3rd, Junior"
231,231,293171,PORTSMOUTH EVENING CIRCUITS #14,04/09/24,Wed,Closed Circuit,4 Sep 24,19:30,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite, Junior"
233,233,299979,Convene ESG Track League - Round 23,04/09/24,Wed,Track,4 Sep 24,18:00,Youth,Youth Only,,"A, B, C, D, E, N/A"
234,234,299979,Convene ESG Track League - Round 23,04/09/24,Wed,Track,4 Sep 24,19:00,Senior,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite, Junior, N/A"
236,236,300355,Full Gas Summer Circuit Series Event #26,04/09/24,Wed,Closed Circuit,4 Sep 24,19:00,4th Category Only,Regional C+,Band 5,4th
237,237,300355,Full Gas Summer Circuit Series Event #26,04/09/24,Wed,Closed Circuit,4 Sep 24,20:00,2/3 Category,Regional C+,Band 5,"2nd, 3rd"
239,239,298011,Brooks Cycles Track League 2024 #19,05/09/24,Thu,Track League,5 Sep 24,19:15,Youth/Juniors/Students,Regional C,,"1st, 2nd, 3rd, 4th, A, B, C, D, E, Elite, Junior"
240,240,298011,Brooks Cycles Track League 2024 #19,05/09/24,Thu,Track League,5 Sep 24,19:15,E/1/2/3/4 Senior,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
242,242,306965,B-BUDDIES Off-Road TT 3,05/09/24,Thu,MTB XC,5 Sep 24,18:30,E-Bike Off-Road TT,Go-MTB,,Senior
243,243,306965,B-BUDDIES Off-Road TT 3,05/09/24,Thu,MTB XC,5 Sep 24,18:30,Off-Road TT,Go-MTB,,Senior
245,245,307055,Ride Revolution Coaching Autumn Thursday crits#1,05/09/24,Thu,Closed Circuit,5 Sep 24,18:30,Ride Revolution Coaching Autumn Thursday crits #1 - 34,Regional C+,Band 4,"3rd, 4th, Junior"
246,246,307055,Ride Revolution Coaching Autumn Thursday crits#1,05/09/24,Thu,Closed Circuit,5 Sep 24,18:31,Ride Revolution Coaching Autumn Thursday crits #1 - E123,Regional C+,Band 5,"1st, 2nd, Elite, Junior"
248,248,308567,Cwmcarn Paragon Hill Climb 2024,05/09/24,Thu,Time Trial,5 Sep 24,19:00,Ladies 16yrs+,Go-Race,,"4th, N/A"
249,249,308567,Cwmcarn Paragon Hill Climb 2024,05/09/24,Thu,Time Trial,5 Sep 24,19:00,Open 16+,Go-Race,,"4th, N/A"
251,251,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Juvenile Open,MTB Regional A,MTB DH Regional A,Juvenile
252,252,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Youth Open,MTB Regional A,MTB DH Regional A,Youth
253,253,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Junior Open,MTB Regional A,MTB DH Regional A,Junior
254,254,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Senior Open,MTB Regional A,MTB DH Regional A,Senior
255,255,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Master Open,MTB Regional A,MTB DH Regional A,Master
256,256,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Veteran Open,MTB Regional A,MTB DH Regional A,"G/Vet, Veteran"
257,257,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Elite Open,MTB Regional A,MTB DH Regional A,Elite
258,258,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Expert Open,MTB Regional A,MTB DH Regional A,Expert
259,259,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Junior Female,MTB Regional A,MTB DH Regional A,"Junior, Juvenile, Youth"
260,260,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Senior Female,MTB Regional A,MTB DH Regional A,"Expert, G/Vet, Master, Senior, Veteran"
261,261,295245,SDA Series 2024 Round 5 (Innerleithen),08/09/24,Fri,MTB DH,8 Sep 24,11:30,Elite Female,MTB Regional A,MTB DH Regional A,Elite
263,263,299831,Welwyn Track League 2024 #18,06/09/24,Fri,Track League,6 Sep 24,19:00,Youths,Youth Only,Band 5,"A, B, C, D, E"
264,264,299831,Welwyn Track League 2024 #18,06/09/24,Fri,Track League,6 Sep 24,19:15,Senior A and Senior B,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
266,266,306361,FJBC Zetland Park Autumn Pump Track Series Round 1,06/09/24,Fri,MTB XC,6 Sep 24,18:00,Under 8s,Non-Ranking,,
267,267,306361,FJBC Zetland Park Autumn Pump Track Series Round 1,06/09/24,Fri,MTB XC,6 Sep 24,18:00,Under 10s,Non-Ranking,,
268,268,306361,FJBC Zetland Park Autumn Pump Track Series Round 1,06/09/24,Fri,MTB XC,6 Sep 24,18:00,Under 12s,Non-Ranking,,
269,269,306361,FJBC Zetland Park Autumn Pump Track Series Round 1,06/09/24,Fri,MTB XC,6 Sep 24,18:00,Under 14s,Non-Ranking,,
270,270,306361,FJBC Zetland Park Autumn Pump Track Series Round 1,06/09/24,Fri,MTB XC,6 Sep 24,18:00,Under 16s,Non-Ranking,,
272,272,311536,Volta a Valencia 2.12.2,06/09/24,Fri,Road,6 Sep 24,09:00,Stage 2,Foreign National,Band 4,"1st, 2nd, 3rd, Elite"
274,274,312367,WHOOP UCI Mountain Bike World Cup DHI - Peyragudes,08/09/24,Fri,MTB DH,6 Sep 24,09:00,Junior Men,MTB International B,MTB DH International B,Junior
275,275,312367,WHOOP UCI Mountain Bike World Cup DHI - Peyragudes,08/09/24,Fri,MTB DH,6 Sep 24,09:00,Junior Women,MTB International B,MTB DH International B,Junior
276,276,312367,WHOOP UCI Mountain Bike World Cup DHI - Peyragudes,08/09/24,Fri,MTB DH,6 Sep 24,09:00,Men Elite,MTB International B,MTB DH International B,Elite
277,277,312367,WHOOP UCI Mountain Bike World Cup DHI - Peyragudes,08/09/24,Fri,MTB DH,6 Sep 24,09:00,Women Elite,MTB International B,MTB DH International B,Elite
279,279,294754,il LongBodington p/b Spatzwear | YBC,07/09/24,Sat,Closed Circuit,7 Sep 24,13:00,Yompers and Bonkers (3/4),Regional B,Band 5,"3rd, 4th, Junior, N/A"
280,280,294754,il LongBodington p/b Spatzwear | YBC,07/09/24,Sat,Closed Circuit,7 Sep 24,13:45,Les Wattes Des Femmes (Womens 2/3/4),Regional A,Band 5 (<10 Entrants),"2nd, 3rd, 4th, Junior, N/A"
281,281,294754,il LongBodington p/b Spatzwear | YBC,07/09/24,Sat,Closed Circuit,7 Sep 24,14:30,Brownlee Mega Yomp (E/1/2/3),National B,Band 3,"1st, 2nd, 3rd, Elite"
283,283,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,11:30,E/1/2/3,National B,Band 3,"1st, 2nd, 3rd, Elite"
284,284,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,12:45,Youth U10 & U8 Boys & Girls,Youth Only,,"D, E"
285,285,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,13:05,Youth U12 Boys & Girls,Youth Only,,C
286,286,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,13:30,U14 Open,Youth Only,Band 5 (<10 Entrants),B
287,287,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,14:15,U14 Girls,Youth Only,Band 5 (<10 Entrants),B
288,288,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,14:15,U16 Girls,Youth Only,Band 5 (<10 Entrants),A
289,289,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,15:00,U16 Open,Youth Only,Band 5 (<10 Entrants),A
290,290,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,10:30,3rd Cat only,Regional B,Band 5 (<10 Entrants),"3rd, Junior"
291,291,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,09:00,4th Cat only,Regional C+,Band 5 (<10 Entrants),"4th, Junior"
292,292,295378,SUSIES CIRCUITS,07/09/24,Sat,Closed Circuit,7 Sep 24,09:45,2/3/4 Women,Regional A,Band 5 (<10 Entrants),"2nd, 3rd, 4th, Junior"
294,294,296834,Brian Wright Junior Mens and U23/Junior Womens Circuit Races,07/09/24,Sat,Closed Circuit,7 Sep 24,13:30,Brian Wright Open Junior Circuit Race,Regional Junior Only,Band 4,"1st, 2nd, 3rd, 4th, Junior"
295,295,296834,Brian Wright Junior Mens and U23/Junior Womens Circuit Races,07/09/24,Sat,Closed Circuit,7 Sep 24,13:30,Brian Wright U23/Junior Womens Circuit Race,Women Only,,"1st, 2nd, 3rd, Junior, N/A"
297,297,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Mens 800m Sprint (Short distance league),Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
298,298,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Mens 8km Scratch,Regional C+,Band 3,"1st, 2nd, 3rd, 4th, Elite"
299,299,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Mens 400m Handicap,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
300,300,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Mens 800m Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
301,301,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Womens 800m Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
302,302,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Mens Elimination,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
303,303,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Mens Unknown Distance,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
304,304,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Womens 5km race,Regional C+,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th, Elite"
305,305,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Womens Elimination,Regional C+,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th, Elite"
306,306,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,09:00,Women's Unknown Distance,Regional C+,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
307,307,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Womens 400m National Championships,Regional C,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th, Elite"
308,308,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys A 400m Handicap,Youth Only,,A
309,309,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys B 400m Handicap,Youth Only,,B
310,310,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys C 400m Handicap,Youth Only,,C
311,311,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Girls D 400m Handicap,Youth Only,,D
312,312,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys E 400m Handicap,Youth Only,,E
313,313,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys B 400m Handicap,Youth Only,Band 5,B
314,314,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,09:00,Youth A Boys Scratch,Youth Only,Band 5 (<10 Entrants),"A, N/A"
315,315,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys B Scratch,Youth Only,Band 5 (<10 Entrants),D
316,316,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys C Scratch,Youth Only,,C
317,317,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Girls D Scratch,Youth Only,,D
318,318,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys E Scratch,Youth Only,,E
319,319,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,09:00,Youth A Boys 400m Time Trial,Youth Only,,"A, B, C, D, E, N/A"
320,320,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys B 400m Time Trial,Youth Only,Band 5 (<10 Entrants),B
321,321,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys C 400m Time Trial,Youth Only,,C
322,322,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys D 400m Time Trial,Youth Only,,D
323,323,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys E 400m Tme Trial,Youth Only,,E
324,324,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:00,Youth A & B Entry,Youth Only,,"A, B"
325,325,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:00,"Youth C, D & E Entry",Youth Only,,"C, D, E"
326,326,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys B Elimination,Youth Only,Band 5,B
327,327,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys D Block Handicap,Youth Only,,D
328,328,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys E Block Handicap,Youth Only,,E
329,329,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Boys C Block Handicap,Youth Only,,C
330,330,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Girls D Time Trial,Youth Only,,D
331,331,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,01:00,Youth Girls D Block Handicap,Youth Only,,D
332,332,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Boys Youth A Omnium,Youth Only,Band 5,A
333,333,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Boys Youth B Omnium,Youth Only,Band 5,B
334,334,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Boys Youth C Omnium,Youth Only,,C
335,335,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Boys Youth D Omnium,Youth Only,,D
336,336,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Boys Youth E Omnium,Youth Only,,E
337,337,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Girls Youth A Omnium,Youth Only,Band 5,A
338,338,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Girls Youth B Omnium,Youth Only,Band 5,B
339,339,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Girls Youth C Omnium,Youth Only,,C
340,340,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Girls Youth D Omnium,Youth Only,,D
341,341,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Girls Youth E Omnium,Youth Only,,E
342,342,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Go-ride Boys Youth C Omnium,Go-Ride Racing,,C
343,343,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Go-ride Boys Youth D Omnium,Go-Ride Racing,,D
344,344,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Go-ride Boys Youth E Omnium,Go-Ride Racing,,E
345,345,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Go-ride Girls Youth C Omnium,Go-Ride Racing,,C
346,346,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Go-ride Girls Youth D Omnium,Go-Ride Racing,,D
347,347,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:05,Go-ride Girls Youth E Omnium,Go-Ride Racing,,E
348,348,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:00,E/1/2/3/4/J Entry,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
349,349,297969,Spalding CC Grass Track (Incl. Women 400m National Championship),07/09/24,Sat,Track,7 Sep 24,12:00,Go-Ride C D & E (Freewheel) Entry,Go-Ride Racing,,"C, D, E"
351,351,297987,Gravity Events Rnd5 Llangollen Cup,08/09/24,Sat,MTB DH,7 Sep 24,09:00,Elite,MTB Regional A,MTB DH Regional A,Elite
352,352,297987,Gravity Events Rnd5 Llangollen Cup,08/09/24,Sat,MTB DH,7 Sep 24,09:00,Elite Female,MTB Regional A,,Elite
353,353,297987,Gravity Events Rnd5 Llangollen Cup,08/09/24,Sat,MTB DH,7 Sep 24,09:00,Expert,MTB Regional A,MTB DH Regional A,Expert
